11.2201
2.25076
12.0913
1.08232
10.3698
3.7411
7.92575
1.00479
3.40844
2.93051
1.10578
3.46894
2.92817
8.26824
4.02434
1.90017
5.23193
4.3643
3.74299
2.00536
1.25755
8.41673
6.12153
26.4075
19.7157
3.73653
9.24172
2.19242
15.6175
11.6991
12.8499
1.21406
2.93051
8.11509
2.92817
1.31155
2.19134
5.07874
8.80266
16.3513
1.25247
3.28547
1.5348
2.67048
1.08781
5.32386
2.22705
16.3074
1.90908
15.8751
1.43388
2.82935
1.60266
5.29858
23.1794
7.10241
1.58186
4.33958
9.83209
1.26768
6.32871
1.78623
6.00107
1.47939
2.93051
3.17434
3.15681
7.14595
17.4415
1.65183
12.7172
4.08862
20.3079
9.84003
14.6865
1.00011
1.93763
14.0032
14.0356
8.69813
19.3864
3.96195
4.8525
7.30815
4.09757
1.06312
1.52523
2.93051
2.62733
1.37478
3.03711
2.92817
2.24409
3.43068
3.91739
3.24252
6.76806
1.22676
15.3924
3.59178
14.0728
4.41421
4.29008
21.2386
1.71932
5.01384
10.2196
34.2092
4.73501
7.3654
2.92817
2.37634
2.93051
7.93499
9.4956
4.2135
2.59434
1.44898
3.47341
7.60526
1.71428
1.62995
7.47357
1.50082
2.79678
3.3888
3.75246
9.33625
3.17344
4.71766
3.11994
2.93051
9.02496
2.19865
3.47304
5.38431
11.1319
3.43169
11.9284
7.4587
6.17312
2.32712
2.39725
10.9496
19.1921
2.86117
2.92831
2.58844
1.05816
8.50838
2.0093
7.35902
20.8279
9.14883
3.60407
2.92817
22.4174
1.08334
5.53226
4.55809
2.25672
1.104
1.10408
2.86522
2.45542
3.81624
2.1045
1.12566
9.25159
1.21013
2.11402
3.61435
3.31609
3.16317
4.02799
2.93544
4.03955
1.26771
8.1425
5.80643
3.33749
6.0364
6.68586
1.77855
6.22221
5.345
1.40329
6.00221
1.033
1.31566
3.5918
9.83279
25.2395
4.97863
5.57687
2.56197
8.05489
25.0025
1.13789
1.36942
2.23831
1.90253
2.92817
4.89866
1.88989
1.22345
1.35569
14.5694
6.78548
3.25842
1.6859
3.12448
1.61336
2.92817
1.02402
2.27967
4.83283
5.80428
2.82642
4.02843
6.83927
1.02123
2.93051
2.85685
11.5385
18.7661
2.89744
2.93051
4.47865
6.01756
1.46744
1.87229
1.6591
1.12673
11.9416
1.90431
13.6307
1.01012
2.5798
3.66418
1.41851
4.07831
1.58882
8.11393
1.0473
26.2428
1.41708
1.27146
2.92817
5.98784
5.14403
1.46833
2.92817
1.12749
11.7369
18.7765
3.79915
2.0646
2.93051
1.39451
2.68428
6.15911
9.24715
7.20179
3.1449
4.73928
1.19346
4.15779
1.79511
2.93051
1.1008
2.60855
2.92817
5.35576
9.74526
1.42637
1.09157
11.0563
3.99748
2.01007
7.0765
1.0454
1.77985
2.4389
4.62681
1.01071
7.77649
1.22066
1.09679
9.16534
9.36441
6.89691
1.86209
15.0894
1.39009
